Student_ID,Year,Attendance_Y1_S1,Attendance_Y1_S2,Maths_Y1_Score,Maths_Y1_Credit,Physics_Y1_Score,Physics_Y1_Credit,Chemistry_Y1_Score,Chemistry_Y1_Credit,English_Y1_Score,English_Y1_Credit,Computer_Y1_Score,Computer_Y1_Credit,Percentage,Avg_Attendance,Result,Risk,Attendance_Y2_S1,Attendance_Y2_S2,Data Structures_Y2_Score,Data Structures_Y2_Credit,Maths_Y2_Score,Maths_Y2_Credit,Python Programming_Y2_Score,Python Programming_Y2_Credit,Operating Systems_Y2_Score,Operating Systems_Y2_Credit,Computer Networks_Y2_Score,Computer Networks_Y2_Credit,Attendance_Y3_S1,Attendance_Y3_S2,Machine Learning_Y3_Score,Machine Learning_Y3_Credit,DBMS_Y3_Score,DBMS_Y3_Credit,Web Technologies_Y3_Score,Web Technologies_Y3_Credit,Probability_Y3_Score,Probability_Y3_Credit,AI Basics_Y3_Score,AI Basics_Y3_Credit,Attendance_Y4_S1,Attendance_Y4_S2,Deep Learning_Y4_Score,Deep Learning_Y4_Credit,AI Ethics_Y4_Score,AI Ethics_Y4_Credit,Cloud Computing_Y4_Score,Cloud Computing_Y4_Credit,NLP_Y4_Score,NLP_Y4_Credit,Capstone Project_Y4_Score,Capstone Project_Y4_Credit
Y3_S100,3,92,67,42,4,73,2,61,3,82,3,81,2,59.18,71.17,Pass,0,80.0,52.0,69.0,3.0,51.0,4.0,89.0,2.0,89.0,3.0,54.0,4.0,65.0,71.0,62.0,4.0,50.0,2.0,33.0,3.0,33.0,2.0,38.0,3.0,,,,,,,,,,,,
Y3_S101,3,95,89,33,2,52,3,77,3,89,3,34,4,59.6,81.5,Pass,0,95.0,45.0,38.0,3.0,74.0,3.0,76.0,4.0,53.0,3.0,77.0,4.0,98.0,67.0,45.0,2.0,69.0,4.0,49.0,4.0,98.0,2.0,35.0,4.0,,,,,,,,,,,,
Y3_S102,3,49,93,68,3,31,4,68,3,50,2,83,3,66.5,70.33,Pass,0,56.0,61.0,66.0,3.0,67.0,4.0,36.0,3.0,79.0,2.0,96.0,2.0,88.0,75.0,72.0,2.0,77.0,4.0,90.0,4.0,39.0,2.0,77.0,3.0,,,,,,,,,,,,
Y3_S103,3,61,98,91,3,42,4,93,4,82,3,73,3,68.35,76.17,Pass,0,81.0,78.0,87.0,3.0,81.0,2.0,58.0,4.0,77.0,2.0,38.0,4.0,92.0,47.0,65.0,4.0,73.0,3.0,89.0,4.0,34.0,4.0,69.0,4.0,,,,,,,,,,,,
Y3_S104,3,91,45,96,4,47,3,59,3,95,2,71,3,71.49,71.5,Pass,0,86.0,49.0,79.0,2.0,87.0,4.0,37.0,2.0,60.0,2.0,91.0,4.0,88.0,70.0,62.0,3.0,69.0,2.0,88.0,4.0,30.0,4.0,84.0,3.0,,,,,,,,,,,,
Y3_S105,3,45,75,73,3,51,3,47,4,59,3,87,3,62.61,66.17,Pass,0,65.0,60.0,35.0,4.0,70.0,4.0,47.0,3.0,89.0,4.0,97.0,3.0,68.0,84.0,95.0,3.0,47.0,2.0,59.0,3.0,50.0,3.0,39.0,4.0,,,,,,,,,,,,
Y3_S106,3,57,56,38,4,53,2,63,4,90,2,34,4,61.7,68.83,Pass,0,94.0,48.0,80.0,3.0,68.0,3.0,37.0,2.0,74.0,2.0,57.0,4.0,87.0,71.0,94.0,3.0,91.0,3.0,67.0,3.0,53.0,4.0,50.0,3.0,,,,,,,,,,,,
Y3_S107,3,91,95,77,2,42,2,32,4,48,3,77,3,72.85,66.0,Pass,0,61.0,48.0,74.0,4.0,93.0,2.0,95.0,4.0,95.0,4.0,74.0,4.0,54.0,47.0,98.0,4.0,67.0,2.0,71.0,4.0,69.0,3.0,64.0,2.0,,,,,,,,,,,,
Y3_S108,3,84,54,95,4,35,3,50,4,64,2,58,4,62.22,81.33,Pass,0,73.0,97.0,66.0,4.0,37.0,3.0,77.0,3.0,53.0,3.0,76.0,3.0,97.0,83.0,96.0,3.0,35.0,2.0,65.0,4.0,32.0,2.0,71.0,2.0,,,,,,,,,,,,
Y3_S109,3,88,71,62,3,99,2,55,3,50,3,76,3,57.75,68.83,Pass,0,71.0,51.0,49.0,3.0,52.0,2.0,33.0,2.0,43.0,2.0,32.0,3.0,70.0,62.0,76.0,4.0,30.0,3.0,53.0,2.0,64.0,3.0,96.0,2.0,,,,,,,,,,,,
Y3_S110,3,91,94,55,4,80,4,30,4,62,4,81,4,60.64,81.5,Pass,0,71.0,58.0,75.0,2.0,39.0,2.0,47.0,3.0,38.0,2.0,87.0,2.0,94.0,81.0,35.0,2.0,80.0,4.0,54.0,4.0,73.0,3.0,58.0,3.0,,,,,,,,,,,,
Y3_S111,3,94,92,34,3,98,3,86,3,35,4,32,4,58.04,86.83,Pass,0,88.0,81.0,35.0,4.0,47.0,4.0,72.0,2.0,32.0,3.0,67.0,4.0,69.0,97.0,92.0,3.0,93.0,3.0,66.0,3.0,33.0,3.0,73.0,4.0,,,,,,,,,,,,
Y3_S112,3,48,82,91,2,46,2,82,2,88,4,38,4,64.88,72.33,Pass,0,85.0,59.0,95.0,4.0,40.0,4.0,35.0,2.0,49.0,4.0,63.0,2.0,97.0,63.0,60.0,3.0,69.0,3.0,66.0,2.0,87.0,2.0,79.0,2.0,,,,,,,,,,,,
Y3_S113,3,80,97,56,2,46,2,38,2,95,2,38,3,55.84,76.0,Pass,0,64.0,82.0,89.0,2.0,34.0,4.0,65.0,2.0,53.0,3.0,97.0,2.0,54.0,79.0,36.0,3.0,42.0,3.0,72.0,2.0,65.0,3.0,56.0,3.0,,,,,,,,,,,,
Y3_S114,3,81,67,54,4,33,3,45,4,48,2,80,3,63.28,77.67,Pass,0,88.0,60.0,94.0,3.0,85.0,4.0,57.0,2.0,34.0,3.0,51.0,2.0,80.0,90.0,42.0,2.0,45.0,4.0,93.0,4.0,87.0,3.0,81.0,3.0,,,,,,,,,,,,
Y3_S115,3,97,56,89,2,84,4,86,3,55,2,41,4,66.02,83.67,Pass,0,90.0,91.0,67.0,2.0,43.0,3.0,99.0,2.0,62.0,2.0,35.0,3.0,83.0,85.0,66.0,3.0,66.0,4.0,42.0,4.0,87.0,3.0,86.0,4.0,,,,,,,,,,,,
Y3_S116,3,82,76,95,2,54,3,62,3,59,2,63,3,67.77,64.5,Fail,1,66.0,49.0,77.0,4.0,42.0,3.0,60.0,4.0,92.0,4.0,77.0,2.0,56.0,58.0,85.0,3.0,56.0,3.0,81.0,2.0,87.0,2.0,38.0,3.0,,,,,,,,,,,,
Y3_S117,3,72,85,65,2,76,3,80,2,86,3,96,3,69.57,79.17,Pass,0,98.0,96.0,45.0,3.0,85.0,4.0,46.0,3.0,59.0,2.0,87.0,3.0,58.0,66.0,46.0,4.0,44.0,3.0,77.0,2.0,69.0,2.0,86.0,3.0,,,,,,,,,,,,
Y3_S118,3,71,79,45,3,30,2,77,4,65,2,62,4,64.43,70.5,Pass,0,62.0,67.0,89.0,4.0,59.0,2.0,74.0,4.0,74.0,3.0,41.0,2.0,76.0,68.0,42.0,4.0,85.0,2.0,97.0,3.0,63.0,3.0,31.0,2.0,,,,,,,,,,,,
Y3_S119,3,91,74,55,4,76,3,90,4,66,2,81,4,67.04,75.83,Pass,0,89.0,62.0,78.0,4.0,35.0,3.0,95.0,3.0,57.0,2.0,95.0,2.0,90.0,49.0,72.0,4.0,31.0,4.0,66.0,4.0,49.0,3.0,64.0,3.0,,,,,,,,,,,,
Y3_S120,3,97,66,60,4,48,4,83,4,46,4,77,4,67.76,76.0,Pass,0,76.0,91.0,76.0,3.0,64.0,3.0,46.0,3.0,58.0,3.0,46.0,2.0,58.0,68.0,86.0,3.0,86.0,2.0,90.0,4.0,84.0,3.0,66.0,3.0,,,,,,,,,,,,
Y3_S121,3,71,63,60,3,73,2,51,2,75,4,63,4,56.43,67.0,Pass,0,75.0,55.0,85.0,3.0,50.0,3.0,39.0,3.0,37.0,4.0,37.0,4.0,78.0,60.0,42.0,4.0,51.0,2.0,56.0,3.0,55.0,4.0,98.0,2.0,,,,,,,,,,,,
Y3_S122,3,64,74,37,3,90,2,94,4,75,3,72,4,69.63,76.83,Pass,0,90.0,52.0,64.0,4.0,80.0,2.0,80.0,2.0,84.0,2.0,49.0,3.0,89.0,92.0,83.0,3.0,46.0,2.0,47.0,4.0,82.0,3.0,74.0,2.0,,,,,,,,,,,,
Y3_S123,3,60,66,42,3,76,4,48,2,66,3,83,3,58.8,60.17,Fail,1,58.0,48.0,84.0,4.0,63.0,4.0,36.0,4.0,76.0,2.0,31.0,3.0,60.0,69.0,89.0,4.0,53.0,4.0,43.0,3.0,35.0,3.0,47.0,4.0,,,,,,,,,,,,
Y3_S124,3,61,60,69,4,81,2,56,3,81,2,92,3,68.91,77.0,Pass,0,61.0,93.0,78.0,2.0,52.0,3.0,42.0,4.0,86.0,3.0,83.0,3.0,91.0,96.0,52.0,2.0,64.0,4.0,63.0,2.0,75.0,2.0,74.0,4.0,,,,,,,,,,,,
Y3_S125,3,74,67,44,4,95,4,47,3,88,2,69,4,73.83,70.17,Pass,0,46.0,77.0,68.0,3.0,85.0,4.0,42.0,3.0,85.0,3.0,85.0,3.0,85.0,72.0,93.0,4.0,93.0,2.0,70.0,2.0,59.0,3.0,85.0,4.0,,,,,,,,,,,,
Y3_S126,3,68,51,83,4,98,2,49,3,61,3,56,2,65.64,67.0,Pass,0,96.0,48.0,50.0,3.0,68.0,4.0,82.0,3.0,77.0,2.0,45.0,3.0,60.0,79.0,46.0,2.0,81.0,2.0,41.0,4.0,77.0,3.0,78.0,4.0,,,,,,,,,,,,
Y3_S127,3,45,46,93,3,54,3,99,3,80,2,44,3,63.98,58.67,Fail,1,51.0,55.0,67.0,3.0,68.0,3.0,46.0,4.0,68.0,4.0,80.0,4.0,80.0,75.0,42.0,3.0,50.0,2.0,37.0,2.0,72.0,2.0,56.0,4.0,,,,,,,,,,,,
Y3_S128,3,67,95,79,4,72,4,80,3,98,2,40,4,71.9,79.33,Pass,0,91.0,68.0,81.0,4.0,78.0,3.0,76.0,4.0,95.0,3.0,91.0,4.0,73.0,82.0,62.0,2.0,52.0,3.0,32.0,2.0,74.0,3.0,58.0,3.0,,,,,,,,,,,,
Y3_S129,3,85,93,79,2,94,2,66,4,76,4,35,2,62.48,78.67,Pass,0,88.0,63.0,47.0,2.0,54.0,4.0,36.0,3.0,58.0,4.0,73.0,4.0,80.0,63.0,35.0,2.0,60.0,2.0,66.0,4.0,42.0,2.0,95.0,3.0,,,,,,,,,,,,
Y3_S130,3,65,77,53,2,73,3,89,2,31,4,85,3,57.75,77.83,Pass,0,66.0,90.0,42.0,4.0,45.0,2.0,74.0,2.0,40.0,3.0,49.0,4.0,88.0,81.0,41.0,3.0,71.0,4.0,98.0,3.0,34.0,2.0,56.0,3.0,,,,,,,,,,,,
Y3_S131,3,71,96,78,3,50,2,87,4,84,2,55,2,61.67,69.0,Pass,0,57.0,77.0,98.0,3.0,52.0,3.0,83.0,4.0,40.0,4.0,35.0,4.0,57.0,56.0,95.0,2.0,65.0,2.0,57.0,3.0,36.0,4.0,40.0,4.0,,,,,,,,,,,,
Y3_S132,3,47,74,99,3,95,2,70,3,80,4,42,3,72.73,70.0,Pass,0,88.0,56.0,38.0,2.0,77.0,2.0,82.0,4.0,53.0,3.0,62.0,4.0,57.0,98.0,82.0,2.0,78.0,3.0,89.0,4.0,94.0,2.0,50.0,3.0,,,,,,,,,,,,
Y3_S133,3,74,57,53,3,31,4,54,3,43,3,59,3,61.61,70.83,Pass,0,82.0,74.0,70.0,3.0,86.0,3.0,65.0,2.0,45.0,3.0,43.0,4.0,46.0,92.0,97.0,2.0,84.0,4.0,69.0,2.0,54.0,4.0,98.0,3.0,,,,,,,,,,,,
Y3_S134,3,98,70,69,3,67,4,59,4,64,2,62,3,57.91,73.5,Pass,0,82.0,54.0,86.0,3.0,67.0,2.0,35.0,2.0,44.0,4.0,72.0,4.0,79.0,58.0,95.0,2.0,33.0,3.0,41.0,3.0,46.0,4.0,39.0,3.0,,,,,,,,,,,,
Y3_S135,3,85,87,50,4,64,3,89,4,34,4,47,2,62.93,74.83,Pass,0,52.0,88.0,80.0,2.0,53.0,2.0,67.0,2.0,88.0,2.0,63.0,4.0,75.0,62.0,52.0,3.0,72.0,3.0,69.0,4.0,70.0,4.0,49.0,2.0,,,,,,,,,,,,
Y3_S136,3,89,45,97,2,31,3,52,4,65,4,35,4,59.0,71.17,Pass,0,83.0,82.0,64.0,3.0,82.0,2.0,67.0,2.0,88.0,4.0,33.0,2.0,48.0,80.0,74.0,2.0,40.0,2.0,63.0,3.0,43.0,4.0,68.0,3.0,,,,,,,,,,,,
Y3_S137,3,87,80,68,2,45,3,88,3,85,3,56,4,63.57,72.5,Pass,0,71.0,69.0,75.0,2.0,54.0,3.0,47.0,4.0,80.0,2.0,68.0,2.0,54.0,74.0,83.0,2.0,70.0,2.0,38.0,4.0,66.0,3.0,68.0,3.0,,,,,,,,,,,,
Y3_S138,3,47,99,62,4,48,3,79,3,76,3,85,2,69.13,79.33,Pass,0,63.0,95.0,83.0,4.0,57.0,4.0,56.0,2.0,48.0,2.0,80.0,4.0,73.0,99.0,72.0,2.0,87.0,3.0,71.0,2.0,55.0,3.0,71.0,4.0,,,,,,,,,,,,
Y3_S139,3,96,93,45,2,32,3,74,3,52,4,91,2,70.37,83.33,Pass,0,48.0,95.0,83.0,2.0,52.0,4.0,89.0,2.0,84.0,2.0,92.0,4.0,99.0,69.0,55.0,2.0,92.0,2.0,68.0,2.0,94.0,2.0,85.0,2.0,,,,,,,,,,,,
Y3_S140,3,88,50,57,2,55,4,35,4,67,4,93,3,58.48,70.33,Pass,0,62.0,79.0,32.0,3.0,41.0,4.0,59.0,2.0,67.0,2.0,89.0,3.0,84.0,59.0,47.0,2.0,89.0,2.0,46.0,2.0,47.0,2.0,66.0,3.0,,,,,,,,,,,,
Y3_S141,3,56,55,30,3,32,4,92,2,52,2,84,4,62.53,74.5,Pass,0,90.0,96.0,48.0,3.0,68.0,4.0,56.0,3.0,63.0,2.0,79.0,4.0,75.0,75.0,67.0,3.0,74.0,2.0,38.0,2.0,92.0,4.0,51.0,3.0,,,,,,,,,,,,
Y3_S142,3,70,58,67,3,37,2,85,3,72,3,77,3,61.02,69.33,Pass,0,64.0,75.0,62.0,4.0,37.0,2.0,31.0,2.0,81.0,2.0,66.0,3.0,88.0,61.0,67.0,4.0,35.0,4.0,64.0,3.0,86.0,2.0,35.0,2.0,,,,,,,,,,,,
Y3_S143,3,66,72,59,3,87,2,38,3,94,2,79,4,68.3,69.33,Pass,0,76.0,78.0,72.0,2.0,83.0,4.0,43.0,4.0,58.0,4.0,92.0,4.0,71.0,53.0,66.0,4.0,81.0,2.0,57.0,3.0,64.0,3.0,68.0,3.0,,,,,,,,,,,,
Y3_S144,3,52,68,44,4,46,3,93,3,85,3,76,4,65.14,71.33,Pass,0,81.0,60.0,98.0,3.0,83.0,4.0,60.0,2.0,65.0,4.0,72.0,2.0,94.0,73.0,30.0,2.0,45.0,3.0,57.0,3.0,51.0,2.0,48.0,2.0,,,,,,,,,,,,
Y3_S145,3,94,49,63,4,36,2,81,4,53,3,39,2,63.42,73.83,Pass,0,97.0,58.0,31.0,2.0,56.0,2.0,77.0,3.0,38.0,3.0,52.0,4.0,92.0,53.0,56.0,2.0,72.0,4.0,92.0,4.0,69.0,4.0,99.0,2.0,,,,,,,,,,,,
Y3_S146,3,85,57,91,2,74,3,89,3,89,3,31,3,71.0,60.5,Fail,1,71.0,58.0,77.0,4.0,85.0,4.0,57.0,3.0,33.0,3.0,65.0,3.0,47.0,45.0,46.0,4.0,91.0,3.0,98.0,4.0,63.0,4.0,78.0,3.0,,,,,,,,,,,,
Y3_S147,3,91,83,79,2,55,3,43,3,54,4,61,3,59.37,65.0,Pass,0,58.0,45.0,90.0,3.0,39.0,4.0,63.0,2.0,56.0,2.0,62.0,4.0,53.0,60.0,34.0,3.0,52.0,4.0,86.0,4.0,42.0,4.0,81.0,4.0,,,,,,,,,,,,
Y3_S148,3,61,81,42,3,37,2,99,4,70,2,71,3,69.08,73.5,Pass,0,54.0,96.0,58.0,2.0,46.0,3.0,55.0,2.0,48.0,2.0,46.0,3.0,84.0,65.0,82.0,2.0,93.0,2.0,78.0,4.0,94.0,2.0,99.0,3.0,,,,,,,,,,,,
Y3_S149,3,46,76,34,2,60,4,77,3,44,4,90,2,65.32,73.17,Pass,0,88.0,86.0,75.0,4.0,63.0,2.0,32.0,2.0,54.0,3.0,71.0,3.0,90.0,53.0,88.0,2.0,51.0,2.0,92.0,2.0,90.0,2.0,69.0,4.0,,,,,,,,,,,,
Y3_S150,3,45,97,94,3,91,3,89,3,34,2,51,3,63.48,71.83,Pass,0,97.0,50.0,61.0,4.0,39.0,4.0,68.0,4.0,60.0,4.0,67.0,4.0,46.0,96.0,34.0,4.0,54.0,4.0,64.0,3.0,66.0,3.0,84.0,4.0,,,,,,,,,,,,
Y3_S151,3,76,79,93,3,33,3,80,3,38,3,54,2,54.79,78.83,Pass,0,89.0,85.0,67.0,2.0,48.0,3.0,50.0,4.0,32.0,2.0,75.0,3.0,53.0,91.0,36.0,3.0,35.0,2.0,44.0,3.0,30.0,3.0,98.0,3.0,,,,,,,,,,,,
Y3_S152,3,66,64,36,4,79,3,31,4,43,4,79,2,53.31,68.67,Pass,0,85.0,58.0,34.0,4.0,34.0,2.0,34.0,2.0,65.0,4.0,48.0,3.0,78.0,61.0,85.0,2.0,47.0,2.0,85.0,3.0,87.0,3.0,36.0,3.0,,,,,,,,,,,,
Y3_S153,3,54,49,32,4,73,4,99,3,33,2,47,2,66.64,73.5,Pass,0,79.0,96.0,67.0,4.0,73.0,4.0,48.0,2.0,95.0,2.0,91.0,3.0,89.0,74.0,59.0,4.0,77.0,2.0,48.0,4.0,86.0,4.0,70.0,3.0,,,,,,,,,,,,
Y3_S154,3,67,96,33,3,33,2,70,4,90,4,84,4,68.35,71.0,Pass,0,57.0,58.0,89.0,2.0,73.0,3.0,39.0,4.0,79.0,3.0,44.0,3.0,74.0,74.0,60.0,2.0,49.0,2.0,64.0,4.0,90.0,4.0,96.0,4.0,,,,,,,,,,,,
Y3_S155,3,76,73,36,3,35,3,65,2,71,2,38,4,61.75,73.33,Pass,0,67.0,94.0,78.0,3.0,96.0,4.0,79.0,4.0,64.0,3.0,44.0,4.0,55.0,75.0,91.0,2.0,54.0,4.0,30.0,4.0,98.0,3.0,71.0,3.0,,,,,,,,,,,,
Y3_S156,3,78,80,95,3,34,3,91,3,61,3,79,3,70.23,76.17,Pass,0,82.0,99.0,57.0,3.0,51.0,4.0,65.0,3.0,81.0,3.0,87.0,3.0,53.0,65.0,93.0,2.0,69.0,4.0,56.0,3.0,54.0,2.0,99.0,2.0,,,,,,,,,,,,
Y3_S157,3,95,71,37,2,44,2,36,4,44,2,68,3,53.84,76.17,Pass,0,63.0,72.0,48.0,4.0,92.0,4.0,39.0,4.0,96.0,3.0,32.0,3.0,69.0,87.0,49.0,3.0,79.0,2.0,39.0,2.0,58.0,3.0,42.0,4.0,,,,,,,,,,,,
Y3_S158,3,67,94,33,2,96,2,82,3,97,2,86,2,69.67,71.67,Pass,0,50.0,51.0,48.0,4.0,94.0,4.0,55.0,3.0,43.0,3.0,59.0,4.0,82.0,86.0,81.0,4.0,90.0,2.0,63.0,4.0,70.0,2.0,66.0,2.0,,,,,,,,,,,,
Y3_S159,3,98,59,61,2,47,2,62,2,65,2,52,2,58.51,71.83,Pass,0,78.0,68.0,46.0,4.0,51.0,4.0,44.0,3.0,54.0,2.0,50.0,4.0,82.0,46.0,61.0,2.0,97.0,4.0,95.0,3.0,43.0,4.0,49.0,3.0,,,,,,,,,,,,
Y3_S160,3,80,63,38,4,59,2,92,4,42,4,75,2,56.52,67.5,Pass,0,89.0,67.0,65.0,2.0,32.0,3.0,48.0,4.0,36.0,2.0,43.0,3.0,59.0,47.0,44.0,4.0,37.0,2.0,91.0,4.0,92.0,3.0,45.0,3.0,,,,,,,,,,,,
Y3_S161,3,99,75,35,4,58,4,32,3,77,4,39,2,54.86,75.33,Pass,0,80.0,47.0,98.0,2.0,73.0,2.0,53.0,2.0,45.0,2.0,50.0,4.0,56.0,95.0,50.0,4.0,50.0,4.0,35.0,2.0,94.0,3.0,35.0,2.0,,,,,,,,,,,,
Y3_S162,3,66,78,85,4,32,3,91,3,35,4,49,2,63.39,72.17,Pass,0,46.0,70.0,85.0,3.0,99.0,4.0,59.0,3.0,66.0,4.0,78.0,3.0,85.0,88.0,51.0,4.0,36.0,2.0,50.0,4.0,73.0,4.0,48.0,4.0,,,,,,,,,,,,
Y3_S163,3,49,55,58,3,74,2,65,4,44,3,73,4,63.06,64.83,Fail,1,76.0,54.0,69.0,3.0,43.0,4.0,80.0,4.0,87.0,4.0,94.0,4.0,99.0,56.0,39.0,3.0,71.0,2.0,40.0,3.0,45.0,2.0,48.0,4.0,,,,,,,,,,,,
Y3_S164,3,53,80,82,4,37,4,77,3,87,3,84,2,59.59,73.17,Pass,0,88.0,92.0,33.0,2.0,37.0,2.0,99.0,4.0,34.0,3.0,53.0,4.0,62.0,64.0,57.0,2.0,34.0,3.0,30.0,3.0,75.0,2.0,60.0,3.0,,,,,,,,,,,,
Y3_S165,3,71,69,57,3,82,3,63,4,82,4,56,2,61.43,72.33,Pass,0,61.0,92.0,50.0,3.0,69.0,3.0,32.0,2.0,90.0,3.0,35.0,4.0,89.0,52.0,48.0,3.0,58.0,4.0,61.0,3.0,78.0,2.0,58.0,4.0,,,,,,,,,,,,
Y3_S166,3,89,47,80,4,40,3,35,4,91,2,38,4,61.88,75.83,Pass,0,72.0,71.0,67.0,4.0,50.0,4.0,91.0,3.0,99.0,3.0,78.0,4.0,91.0,85.0,68.0,4.0,59.0,2.0,30.0,2.0,61.0,4.0,37.0,2.0,,,,,,,,,,,,
Y3_S167,3,74,95,37,2,48,4,84,3,65,4,73,4,61.27,77.0,Pass,0,57.0,58.0,83.0,3.0,68.0,4.0,42.0,3.0,45.0,4.0,56.0,2.0,99.0,79.0,57.0,4.0,36.0,3.0,80.0,3.0,49.0,3.0,90.0,3.0,,,,,,,,,,,,
Y3_S168,3,83,64,79,4,81,3,51,2,95,2,72,3,67.76,71.17,Pass,0,67.0,57.0,93.0,4.0,38.0,2.0,36.0,2.0,83.0,2.0,31.0,3.0,76.0,80.0,31.0,3.0,93.0,3.0,49.0,2.0,78.0,4.0,75.0,2.0,,,,,,,,,,,,
Y3_S169,3,67,76,37,4,45,3,56,2,47,4,81,4,61.57,69.83,Pass,0,97.0,71.0,95.0,2.0,60.0,2.0,93.0,2.0,63.0,4.0,84.0,4.0,47.0,61.0,75.0,3.0,64.0,2.0,58.0,2.0,46.0,3.0,37.0,3.0,,,,,,,,,,,,
Y3_S170,3,62,75,88,4,45,3,39,3,45,4,80,2,64.23,60.33,Fail,1,71.0,47.0,41.0,3.0,38.0,2.0,90.0,3.0,66.0,2.0,71.0,2.0,48.0,59.0,80.0,4.0,89.0,4.0,60.0,4.0,87.0,4.0,33.0,4.0,,,,,,,,,,,,
Y3_S171,3,87,66,32,4,76,3,62,3,77,2,55,3,53.74,74.5,Pass,0,60.0,82.0,39.0,3.0,66.0,3.0,41.0,2.0,43.0,3.0,64.0,2.0,56.0,96.0,73.0,3.0,31.0,4.0,46.0,3.0,47.0,3.0,87.0,2.0,,,,,,,,,,,,
Y3_S172,3,45,68,90,2,60,4,95,4,82,3,51,4,57.38,68.5,Pass,0,96.0,67.0,44.0,3.0,32.0,4.0,49.0,2.0,69.0,2.0,68.0,3.0,85.0,50.0,56.0,4.0,66.0,3.0,34.0,4.0,36.0,2.0,39.0,3.0,,,,,,,,,,,,
Y3_S173,3,70,48,53,3,70,2,46,2,53,4,36,2,64.93,67.17,Pass,0,87.0,79.0,41.0,2.0,32.0,4.0,39.0,2.0,75.0,4.0,81.0,3.0,46.0,73.0,69.0,2.0,90.0,4.0,97.0,2.0,91.0,2.0,94.0,3.0,,,,,,,,,,,,
Y3_S174,3,59,78,77,3,66,4,34,3,68,4,91,4,67.93,73.83,Pass,0,89.0,51.0,96.0,4.0,79.0,2.0,61.0,4.0,68.0,2.0,43.0,3.0,88.0,78.0,68.0,2.0,61.0,2.0,57.0,3.0,46.0,2.0,84.0,3.0,,,,,,,,,,,,
Y3_S175,3,60,50,77,4,96,2,70,4,89,2,71,2,64.14,66.0,Pass,0,61.0,51.0,57.0,3.0,42.0,2.0,44.0,4.0,85.0,4.0,33.0,4.0,78.0,96.0,39.0,3.0,74.0,2.0,82.0,2.0,52.0,2.0,79.0,2.0,,,,,,,,,,,,
Y3_S176,3,92,87,39,2,59,2,80,2,47,3,51,2,66.39,80.83,Pass,0,45.0,93.0,44.0,4.0,83.0,3.0,61.0,3.0,75.0,3.0,62.0,3.0,85.0,83.0,52.0,4.0,84.0,3.0,95.0,3.0,58.0,3.0,96.0,4.0,,,,,,,,,,,,
Y3_S177,3,51,80,58,4,66,2,74,4,63,3,94,3,66.22,76.0,Pass,0,84.0,87.0,85.0,4.0,77.0,2.0,73.0,3.0,49.0,3.0,37.0,2.0,78.0,76.0,80.0,3.0,33.0,3.0,68.0,4.0,55.0,2.0,65.0,4.0,,,,,,,,,,,,
Y3_S178,3,54,91,41,2,79,2,34,4,97,3,55,2,63.69,81.33,Pass,0,83.0,99.0,68.0,2.0,74.0,3.0,84.0,2.0,44.0,2.0,79.0,4.0,97.0,64.0,50.0,2.0,48.0,2.0,87.0,4.0,35.0,4.0,71.0,4.0,,,,,,,,,,,,
Y3_S179,3,45,88,84,4,76,2,75,3,68,4,59,4,65.48,70.67,Pass,0,73.0,94.0,91.0,3.0,43.0,4.0,57.0,3.0,59.0,3.0,36.0,4.0,75.0,49.0,64.0,3.0,81.0,3.0,92.0,2.0,65.0,4.0,53.0,2.0,,,,,,,,,,,,
Y3_S180,3,97,89,51,4,98,4,47,3,59,4,99,4,67.7,78.67,Pass,0,97.0,60.0,63.0,4.0,42.0,4.0,98.0,4.0,60.0,4.0,59.0,2.0,79.0,50.0,61.0,3.0,91.0,2.0,61.0,4.0,68.0,3.0,59.0,4.0,,,,,,,,,,,,
Y3_S181,3,94,76,60,4,69,2,92,2,65,4,87,4,65.07,75.83,Pass,0,90.0,57.0,39.0,4.0,61.0,2.0,65.0,3.0,37.0,3.0,99.0,2.0,56.0,82.0,74.0,3.0,30.0,3.0,69.0,4.0,65.0,2.0,86.0,3.0,,,,,,,,,,,,
Y3_S182,3,63,90,74,4,31,2,97,2,79,2,39,4,59.45,85.0,Pass,0,97.0,85.0,44.0,4.0,50.0,4.0,87.0,2.0,75.0,2.0,55.0,3.0,95.0,80.0,81.0,2.0,80.0,4.0,43.0,2.0,30.0,2.0,46.0,3.0,,,,,,,,,,,,
Y3_S183,3,78,58,88,2,32,3,69,2,95,3,38,3,59.6,67.67,Pass,0,64.0,65.0,54.0,3.0,73.0,2.0,38.0,4.0,91.0,3.0,86.0,2.0,60.0,81.0,53.0,3.0,49.0,2.0,58.0,4.0,48.0,4.0,56.0,3.0,,,,,,,,,,,,
Y3_S184,3,65,88,64,2,51,3,44,3,42,3,85,4,68.89,80.5,Pass,0,77.0,78.0,63.0,4.0,46.0,3.0,63.0,4.0,86.0,2.0,84.0,3.0,78.0,97.0,66.0,3.0,90.0,4.0,81.0,3.0,82.0,4.0,82.0,2.0,,,,,,,,,,,,
Y3_S185,3,71,75,30,3,40,3,92,2,47,2,48,2,66.0,74.83,Pass,0,62.0,96.0,58.0,2.0,85.0,2.0,92.0,4.0,89.0,4.0,78.0,2.0,82.0,63.0,81.0,2.0,69.0,2.0,50.0,3.0,44.0,3.0,77.0,4.0,,,,,,,,,,,,
